,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,date
1972,"Panasonic Rice Cooker - Black, Multicolour SR-WA18H(BBW) - 1.8 Liters",appliances,All Appliances,https://m.media-amazon.com/images/I/31m1JIStGYS._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Rice-Cooker-Warmer-SR-WA18H/dp/B07VXGRJQV/ref=sr_1_1973?qid=1679135707&s=appliances&sr=1-1973,4,76,"₹2,889","₹3,195",1/11/2023
1973,"AMERICAN MICRONIC-Imported Pressure Washer, 1700W Universal Copper Motor, 140 Bar Metal Pump, 140 Bar 6M Hose (20 Feet), I...",appliances,All Appliances,https://m.media-amazon.com/images/I/61WfQ-63RbL._AC_UL320_.jpg,https://www.amazon.in/American-Micronic-AMI-PW1-1500WDx-Pressure-Washer/dp/B07F75KP56/ref=sr_1_1974?qid=1679135707&s=appliances&sr=1-1974,4.2,"2,231","₹7,831","₹10,500",1/12/2023
1974,"InstaCuppa Classic Stovetop Moka Pot Espresso Maker, Italian Style Percolator Coffee Maker, Durable and Premium Grade Alum...",appliances,All Appliances,https://m.media-amazon.com/images/I/515zfQXwC8S._AC_UL320_.jpg,https://www.amazon.in/InstaCuppa-Moka-Pot-Percolator-Aluminium/dp/B0989LZQP8/ref=sr_1_1975?qid=1679135707&s=appliances&sr=1-1975,4.3,409,,"₹1,999",1/13/2023
1975,"Baijnath Premnath Dairy 1kg (1000gram) x 0.01g (10mg) Digital Jewelry Portable Weighing Scale, Gold & Silver Ornaments Wei...",appliances,All Appliances,https://m.media-amazon.com/images/I/71bcFnnKUcL._AC_UL320_.jpg,https://www.amazon.in/Baijnath-Premnath-Jewellery-ornaments-professionals/dp/B07BP8W3YP/ref=sr_1_1976?qid=1679135707&s=appliances&sr=1-1976,3.9,480,₹999,"₹3,999",1/14/2023
1976,"Voltas CF HT 320 DD P Double Door Deep Freezer, 320 Liters, White",appliances,All Appliances,https://m.media-amazon.com/images/I/51qhbCuAteL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Double-Freezer-Liters-White/dp/B07PLTHHB7/ref=sr_1_1977?qid=1679135707&s=appliances&sr=1-1977,4,596,"₹22,690","₹36,990",1/15/2023
1977,"Maharaja Whiteline Infinimax Elite Mixer Grinder, 750W (Black & Grey) (MX-225)",appliances,All Appliances,https://m.media-amazon.com/images/I/51VeqB37MTL._AC_UL320_.jpg,https://www.amazon.in/Maharaja-Whiteline-Infinimax-Grinder-MX-225/dp/B09J1FM6X7/ref=sr_1_1978?qid=1679135707&s=appliances&sr=1-1978,4,53,"₹3,799","₹5,500",1/16/2023
1978,"Zerfa Stackable Washer Dryer Anti Vibration Pads, Fridge Washing Machine Leveling Feet Anti Walk Pads Shock Absorber Furni...",appliances,All Appliances,https://m.media-amazon.com/images/I/71QsECzn7-L._AC_UL320_.jpg,https://www.amazon.in/Zerfa-Stackable-Vibration-Square-Blue/dp/B0BN9CHWGM/ref=sr_1_1979?qid=1679135707&s=appliances&sr=1-1979,4.2,69,₹259,"₹1,499",1/17/2023
1979,"Toshiba 8 Kg 5 Star Fully Automatic Top Loading Washing Machine (AW-M901B-IND(SG), Silver, Quick Wash, Delay Wash)",appliances,All Appliances,https://m.media-amazon.com/images/I/51hwpaqvBlL._AC_UL320_.jpg,https://www.amazon.in/Toshiba-Automatic-Loading-AW-M901B-IND-SG/dp/B0BM92R21G/ref=sr_1_1980?qid=1679135707&s=appliances&sr=1-1980,,,"₹27,126","₹28,490",1/18/2023
1980,"MITOOZ® Refrigerator Combo of Exclusive Decorative 1 Fridge TOP Cover, 2 Handle Cover, 3 Fridge MATS(6 PCS Set)",appliances,All Appliances,https://m.media-amazon.com/images/I/71C-MmnAZYL._AC_UL320_.jpg,https://www.amazon.in/MITOOZ-Refrigerator-Exclusive-Decorative-Fridge/dp/B09DYPDF5B/ref=sr_1_1981?qid=1679135707&s=appliances&sr=1-1981,3.7,148,₹199,₹999,1/19/2023
1981,HAVAI Anti Bacterial Cover for Bajaj PX 97 Torque 36 Litre Personal Cooler Water Resistant.Cover Size(LXBXH) cm:45.5 X 43....,appliances,All Appliances,https://m.media-amazon.com/images/I/41M5NoTbjUL._AC_UL320_.jpg,https://www.amazon.in/HAVAI-Bacterial-Torque-Personal-Resistant-Cover/dp/B08MFGR9G3/ref=sr_1_1982?qid=1679135707&s=appliances&sr=1-1982,3.8,248,₹399,₹499,1/20/2023
1982,"Bajaj MTBX 2016 20L Grill Microwave Oven, Black",appliances,All Appliances,https://m.media-amazon.com/images/I/71ITInjy-FL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Grill-Microwave-MTBX-2016/dp/B072KZ373J/ref=sr_1_1983?qid=1679135707&s=appliances&sr=1-1983,4.3,"2,274","₹5,499","₹7,775",1/21/2023
1983,"Inalsa Vacuum Cleaner for Home 1400W Bagless - Aristo | HEPA Filter, Powerful Suction & High Energy Efficiency| 1.5 L Dust...",appliances,All Appliances,https://m.media-amazon.com/images/I/612coS-41zL._AC_UL320_.jpg,https://www.amazon.in/Inalsa-Vacuum-Cleaner-1400W-Bagless/dp/B08VWNDDTF/ref=sr_1_1984?qid=1679135707&s=appliances&sr=1-1984,3.6,"1,375","₹3,801","₹6,695",1/22/2023
1984,"Livguard LG1100PV Square Wave 900 VA / 12V, Inverter Supports 1 Battery for Home, Small Shops and Small Office with 3 Year...",appliances,All Appliances,https://m.media-amazon.com/images/I/41ILlZTKOKL._AC_UL320_.jpg,https://www.amazon.in/Livguard-Inverter-Artificial-Intelligence-Warranty/dp/B09JZFXR93/ref=sr_1_1985?qid=1679135707&s=appliances&sr=1-1985,4.1,102,"₹5,107.74","₹10,100",1/23/2023
1985,BURRDOFF Stainless Steel Coffee Maker (325ml) Filter Coffee Maker | Coffee Filter for Home Stainless Steel |Coffee Filter ...,appliances,All Appliances,https://m.media-amazon.com/images/I/71iU+bYWRML._AC_UL320_.jpg,https://www.amazon.in/BURRDOFF-Coffee-Filter-Stainless-Home/dp/B093G21J2L/ref=sr_1_1986?qid=1679135707&s=appliances&sr=1-1986,4.3,581,₹535,₹999,1/24/2023
1986,"PESOMA Table Fan, Small Portable Desktop Fan with 21 SMD Light Strong Wind, Quiet Operation Personal Mini Fan for Home Off...",appliances,All Appliances,https://m.media-amazon.com/images/I/31mdNHLHDKL._AC_UL320_.jpg,https://www.amazon.in/PESOMA-Portable-Operation-Blue-Fan23/dp/B0BSLHV272/ref=sr_1_1987?qid=1679135707&s=appliances&sr=1-1987,4.8,125,₹999,"₹3,999",1/25/2023
1987,Hul Pureit Pureit Tap Assembly,appliances,All Appliances,https://m.media-amazon.com/images/I/81B1-Rw3eVL._AC_UL320_.jpg,https://www.amazon.in/Hul-Pureit-Tap-Assembly/dp/B00SWSMCZS/ref=sr_1_1988?qid=1679135707&s=appliances&sr=1-1988,4.3,334,₹340,₹399,1/26/2023
1988,Philips HL 7720 750-Watt Mixer Grinder with 3 Jars (Multicolour),appliances,All Appliances,https://m.media-amazon.com/images/I/81vKbkTwHkL._AC_UL320_.jpg,https://www.amazon.in/Philips-750-Watt-Mixer-Grinder-Multicolour/dp/B00HQZG41Q/ref=sr_1_1989?qid=1679135707&s=appliances&sr=1-1989,4.1,"4,766","₹4,239","₹5,495",1/27/2023
1989,ACTIVA 390 RPM High Speed 1200MM BEE Approved 5 Star Rated Apsra Deco Ceiling Fan Comes with 2 Year Warranty Pack of 2 (CO...,appliances,All Appliances,https://m.media-amazon.com/images/I/31j0Z2PIDaL._AC_UL320_.jpg,https://www.amazon.in/ACTIVA-1200mm-Approved-Ceiling-Warranty/dp/B08638GG4F/ref=sr_1_1990?qid=1679135707&s=appliances&sr=1-1990,3.9,246,"₹2,154","₹3,980",1/28/2023
1990,"Longway Creta 600mm /24 Inch High Speed Decorative Ceiling Fan with 2 Years Warranty (Ivory, Pack of 1)",appliances,All Appliances,https://m.media-amazon.com/images/I/61KoBPi3lYL._AC_UL320_.jpg,https://www.amazon.in/Longway-Creta-Anti-Dust-Decorative-Ceiling/dp/B09ZLMFKF5/ref=sr_1_1991?qid=1679135707&s=appliances&sr=1-1991,3.9,60,"₹1,049","₹2,681",1/29/2023
1991,"mastBus Perfume Spray Bottles 100ml Pack of 2 Clear Plastic Empty Fine Mist Set, Small Refillable Liquid Containers (Trans...",appliances,All Appliances,https://m.media-amazon.com/images/I/615HZrtViQL._AC_UL320_.jpg,https://www.amazon.in/mastBus-Perfume-Refillable-Containers-Transparent/dp/B08YH9HKKQ/ref=sr_1_1992?qid=1679135707&s=appliances&sr=1-1992,4.1,226,₹119,₹399,1/30/2023
1992,"Voltas VAP26TWV Air Purifier with 6 Stage Filteration, White, Normal (Prefilter, Activated Carbon Filter, Anti-Bacterial F...",appliances,All Appliances,https://m.media-amazon.com/images/I/51KJinnr3lL._AC_UL320_.jpg,https://www.amazon.in/Voltas-VAP26TWV-Air-Purifier/dp/B08LH87G2L/ref=sr_1_1993?qid=1679135708&s=appliances&sr=1-1993,3.7,110,"₹6,800","₹12,990",1/31/2023
1993,aRIC Barbeque Jali Roti Roast Grill Stainless Steel Roster Roti Papad Chapati Toast brinjal Chicken paneer tandoor (bainga...,appliances,All Appliances,https://m.media-amazon.com/images/I/714V2WtvZML._AC_UL320_.jpg,https://www.amazon.in/aRIC-Barbeque-Stainless-Chapati-brinjal/dp/B0BL13X5YW/ref=sr_1_1994?qid=1679135708&s=appliances&sr=1-1994,4.3,5,₹159,₹399,2/1/2023
1994,"HAVELLS Plush 1600 W Steam Iron with Steam Burst, Vertical, Horizontal Ironing, Anti Drip, Self-Cleaning ,Anti Calc Techno...",appliances,All Appliances,https://m.media-amazon.com/images/I/71aBLAk+nWL._AC_UL320_.jpg,https://www.amazon.in/Havells-Plush-1600-Watt-Steam-Black/dp/B07M6L89ZM/ref=sr_1_1995?qid=1679135708&s=appliances&sr=1-1995,4,"1,183","₹1,990","₹2,645",2/2/2023
1995,"Havells-Lloyd 200 L 4 Star Base Stand Inverter Direct Cool One Door Refrigerator (GLDF214SGBS1PB Gardenia Blue, 2022 Model)",appliances,All Appliances,https://m.media-amazon.com/images/I/71Is2UFfbYL._AC_UL320_.jpg,https://www.amazon.in/Havells-Lloyd-Inverter-Refrigerator-GLDF214SGBS1PB-Gardenia/dp/B0BDMM27HS/ref=sr_1_1996?qid=1679135708&s=appliances&sr=1-1996,4.4,71,"₹14,990","₹24,390",2/3/2023
1996,Prestige Star Stainless Steel Manual Ignition 2 Burners Gas Stove,appliances,All Appliances,https://m.media-amazon.com/images/I/71nUXO1UStL._AC_UL320_.jpg,https://www.amazon.in/Prestige-Stainless-Burner-Metallic-Silver/dp/B00TK5GWW6/ref=sr_1_1997?qid=1679135708&s=appliances&sr=1-1997,3.8,"1,169",,"₹2,420",2/4/2023
1997,JKOPZ AIR COOLER PORTBLE,appliances,All Appliances,https://m.media-amazon.com/images/I/41JFbPW2iNL._AC_UL320_.jpg,https://www.amazon.in/JKOPZ-AIR-COOLER-PORTBLE/dp/B0BY6PK3MZ/ref=sr_1_1998?qid=1679135708&s=appliances&sr=1-1998,,,₹869,"₹1,299",2/5/2023
1998,"HEWA 8 inch 200mm (round) 100% copper Ventilation Exhaust fan for Kitchen, Bathroom, Office (Ivory)",appliances,All Appliances,https://m.media-amazon.com/images/I/51DopVfpzgL._AC_UL320_.jpg,https://www.amazon.in/HEWA-Ventilation-Exhaust-Kitchen-Bathroom/dp/B0BHR3BJDD/ref=sr_1_1999?qid=1679135708&s=appliances&sr=1-1999,3.8,71,₹949,"₹1,299",2/6/2023
1999,"Prestige Hand Mixer PHM 2.0,300 W, Purple",appliances,All Appliances,https://m.media-amazon.com/images/I/61igy5NiymL._AC_UL320_.jpg,https://www.amazon.in/Prestige-Plastic-Hand-Mixer-Purple/dp/B07K59SH59/ref=sr_1_2000?qid=1679135708&s=appliances&sr=1-2000,4.3,"2,429","₹1,557.69","₹2,195",2/7/2023
2000,"Preethi RC 320 A18 1800 ml Double Pan Rice Cooker, White, 1.8 Liters",appliances,All Appliances,https://m.media-amazon.com/images/I/514+Qb1h24L._AC_UL320_.jpg,https://www.amazon.in/Preethi-RC-320-1-8-Litre-Double-cooker/dp/B00O22SKGS/ref=sr_1_2001?qid=1679135708&s=appliances&sr=1-2001,4,369,"₹2,499","₹3,929",2/8/2023
2001,Proven® Copper + Mineral RO+UV+UF 12 Litres RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & co...,appliances,All Appliances,https://m.media-amazon.com/images/I/51JWo4d4V3L._AC_UL320_.jpg,https://www.amazon.in/Proven%C2%AE-Mineral-ADJUSTER-Purifier-Technology/dp/B0BV9STRCS/ref=sr_1_2002?qid=1679135708&s=appliances&sr=1-2002,4.7,15,"₹5,049","₹19,990",2/9/2023
2002,"CAZAR High Pressure Washer Water Filter Connection Accessory 3/4"" Inlet Nozzle (Nipple) with Quick Connector Suitable for ...",appliances,All Appliances,https://m.media-amazon.com/images/I/51FZOpwiEXL._AC_UL320_.jpg,https://www.amazon.in/CAZAR-Pressure-Connection-Accessory-Connector/dp/B091RCYB5M/ref=sr_1_2003?qid=1679135708&s=appliances&sr=1-2003,4.1,179,₹275,"₹1,499",2/10/2023
2003,"Morphy Richards Pronto Ultra 300W Hand Blender for Kitchen with Multifunctional Blade & Detachable Shaft, Blue",appliances,All Appliances,https://m.media-amazon.com/images/I/51hKLinLcyL._AC_UL320_.jpg,https://www.amazon.in/Morphy-Richards-Pronto-Ultra-300-Watt/dp/B07CL1V2S1/ref=sr_1_2004?qid=1679135708&s=appliances&sr=1-2004,4.1,602,"₹1,499","₹1,895",2/11/2023
2004,Black + Decker Wdbd15 High Suction Wet & Dry Vacuum Cleaner & Blower With Hepa Filter & Reusable Dustbag Suitable For Hous...,appliances,All Appliances,https://m.media-amazon.com/images/I/71gVZoMA93L._AC_UL320_.jpg,https://www.amazon.in/Black-Decker-WDBD15-15-Litre-Cleaner/dp/B07HJGMPJQ/ref=sr_1_2005?qid=1679135708&s=appliances&sr=1-2005,4,"3,111",,,2/12/2023
2005,"VMTC Paper Cartridge Filter - for Karchre Vacuum Cleaner WD3, WD3 P, MV3 & WD 3.200.",appliances,All Appliances,https://m.media-amazon.com/images/I/71a7lGMFAbL._AC_UL320_.jpg,https://www.amazon.in/VMTC-Cartridge-Filter-Karcher-Cleaner/dp/B073QP1P9Q/ref=sr_1_2006?qid=1679135708&s=appliances&sr=1-2006,4.2,771,₹499,"₹1,499",2/13/2023
2006,"Panasonic 1.5 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Wa...",appliances,All Appliances,https://m.media-amazon.com/images/I/61sbGpSQptL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU18YKY4W/dp/B0BRHZVBN1/ref=sr_1_2007?qid=1679135708&s=appliances&sr=1-2007,4.4,3,"₹42,990","₹59,400",2/14/2023
2007,"Cello Classic Plastic Laundry & Toy Organizer Basket, 30 Litres, Brown",appliances,All Appliances,https://m.media-amazon.com/images/I/71fbJh-fPZL._AC_UL320_.jpg,https://www.amazon.in/Classic-Plastic-Laundry-Basket-Litres/dp/B01KXQ8A0M/ref=sr_1_2008?qid=1679135708&s=appliances&sr=1-2008,3.8,"2,858",₹725,₹805,2/15/2023
2008,"Stylista Top Load Fully Automatic Washing Machine Cover Compatible for Panasonic 6.5 kg, 7 kg & 7.5 kg Floral Pattern Black",appliances,All Appliances,https://m.media-amazon.com/images/I/71MptSYojpL._AC_UL320_.jpg,https://www.amazon.in/Stylista-Automatic-Washing-Compatible-Panasonic/dp/B08LSZDGGY/ref=sr_1_2009?qid=1679135708&s=appliances&sr=1-2009,4,205,₹499,₹899,2/16/2023
2009,Wipro Smartlife Deluxe Dry Iron - 1000W,appliances,All Appliances,https://m.media-amazon.com/images/I/51-g4qeF+qL._AC_UL320_.jpg,https://www.amazon.in/Wipro-Smartlife-Deluxe-Dry-Iron/dp/B00B7GKXVC/ref=sr_1_2010?qid=1679135708&s=appliances&sr=1-2010,4.2,290,₹649,₹899,2/17/2023
2010,Cheston High Pressure Washer with Copper Winding I 1800 Watts I Pressure 120 Bar I Min Flow Rate 6.5L I with All Accessori...,appliances,All Appliances,https://m.media-amazon.com/images/I/51hol9x3rVL._AC_UL320_.jpg,https://www.amazon.in/Cheston-Pressure-Winding-Accessories-Cleaning/dp/B0BPPWJ3CB/ref=sr_1_2011?qid=1679135708&s=appliances&sr=1-2011,5,1,"₹4,499","₹9,999",2/18/2023
2011,"Kuvings EVO700 Red Professional Cold Press Whole Slow Juicer, World's Only Juicer with Patented Rubber & Silicon-Free Tech...",appliances,All Appliances,https://m.media-amazon.com/images/I/71isfQ-HTmL._AC_UL320_.jpg,https://www.amazon.in/Kuvings-Professional-Upgraded-Juicing-Technology/dp/B08L4ZVK64/ref=sr_1_2012?qid=1679135708&s=appliances&sr=1-2012,4.6,"1,150","₹27,900","₹44,900",2/19/2023
2012,"Preethi Blue Leaf 110 Volts Mixer Grinder, White, 550 Watts",appliances,All Appliances,https://m.media-amazon.com/images/I/51h9hhNh6hL._AC_UL320_.jpg,https://www.amazon.in/Preethi-PREETHI-MGPLATINUM-BLUE-110VOLTS/dp/B00X6Z3OHC/ref=sr_1_2013?qid=1679135708&s=appliances&sr=1-2013,4.3,246,"₹7,420","₹8,519",2/20/2023
2013,"LG 185 L 3 Star Direct-Cool Single Door Refrigerator (GL-B199OBED, Blue Euphoria, 2023 Model, Fastest Ice Making)",appliances,All Appliances,https://m.media-amazon.com/images/I/61uupEkVdiL._AC_UL320_.jpg,https://www.amazon.in/LG-Direct-Cool-Refrigerator-GL-B199OBED-Euphoria/dp/B0BRYR1ZBR/ref=sr_1_2014?qid=1679135708&s=appliances&sr=1-2014,,,"₹14,990","₹19,099",2/21/2023
2014,"Inalsa Nutri-Blender,Mixer Grinder Belle with Blender Jar, SS Blades & 2 Unbreakable-PC Jars,Seasoning Cap+Sipper Lid|3in1...",appliances,All Appliances,https://m.media-amazon.com/images/I/61J64yA5u+L._AC_UL320_.jpg,https://www.amazon.in/Inalsa-Nutri-Blender-Belle-Unbreakable-PC-Seasoning/dp/B09RK9SZRZ/ref=sr_1_2015?qid=1679135708&s=appliances&sr=1-2015,3.9,228,"₹2,217","₹5,100",2/22/2023
2015,"Briqre Victory Nutri Blender Complete Kitchen Machine, Mixer Grinder, Blender, Chopper, Juicer, Stainless Steel Blades, 2 ...",appliances,All Appliances,https://m.media-amazon.com/images/I/51NVIaijBEL._AC_UL320_.jpg,https://www.amazon.in/Briqre-Victory-Stainless-Unbreakable-500-Watts/dp/B0BRWNJFLC/ref=sr_1_2016?qid=1679135708&s=appliances&sr=1-2016,4.8,6,"₹1,399","₹3,500",2/23/2023
2016,Orient Electric Gratia Shine Aluminium 1200 MM Deco Fan (Silky Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/61MdUNPMLYL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Gratia-Shine-Aluminium/dp/B0B425DZMY/ref=sr_1_2017?qid=1679135709&s=appliances&sr=1-2017,4,796,"₹2,899","₹4,415",2/24/2023
2017,CHIRAG DISTRIBUTION:- RO Water Purifier Thik Outer Filter Candle/Spun Cartridge-2 Pcs (10 inch/2.76inch) - White,appliances,All Appliances,https://m.media-amazon.com/images/I/417jTnXy8oL._AC_UL320_.jpg,https://www.amazon.in/CHIRAG-DISTRIBUTION-Polyester-Cartridge-Purifier/dp/B07BQXVZCK/ref=sr_1_2018?qid=1679135709&s=appliances&sr=1-2018,3.9,"1,611",₹249,"₹1,000",2/25/2023
2018,Usha Bloom Magnolia 1250mm wattage 78 Goodbye Dust Ceiling Fan with Anti Dust Feature(Sparkle Grey and Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/61Y9Wt6buHL._AC_UL320_.jpg,https://www.amazon.in/Usha-Bloom-Magnolia-Goodbye-Ceiling/dp/B07VPGVH2H/ref=sr_1_2019?qid=1679135709&s=appliances&sr=1-2019,4,"2,379","₹3,299","₹3,775",2/26/2023
2019,"Itida Stainless Steel Mixer Jar with Metal Base Suitable for Bajaj, Lifelong, PHILIPS, Butterfly, Prestige, USHA, Morphy R...",appliances,All Appliances,https://m.media-amazon.com/images/I/61LQEtWQUdL._AC_UL320_.jpg,https://www.amazon.in/Itida-4991-Stainless-Steel-Mixer/dp/B09CNJGBK8/ref=sr_1_2020?qid=1679135709&s=appliances&sr=1-2020,3.2,61,₹449,₹499,2/27/2023
2020,Dr. Beckmann Colour & Dirt Collector Advanced | For Long Lasting Colour Protection of Laundry | With Microfiber & Colour-C...,appliances,All Appliances,https://m.media-amazon.com/images/I/81+CcSrDoFL._AC_UL320_.jpg,https://www.amazon.in/Beckmann-Collector-Protection-Microfiber-Colour-Collecting/dp/B0B75X53LL/ref=sr_1_2021?qid=1679135709&s=appliances&sr=1-2021,4.2,112,,₹599,2/28/2023
2021,"Anchor by Panasonic GrestarÂ Personal Fan (Grey, 225 mm)",appliances,All Appliances,https://m.media-amazon.com/images/I/81DdzACPgrL._AC_UL320_.jpg,https://www.amazon.in/Anchor-Panasonic-Grestar-Personal-Grey/dp/B085186LRC/ref=sr_1_2022?qid=1679135709&s=appliances&sr=1-2022,3.8,606,,"₹1,750",3/1/2023
2022,"Eagle Digital Weight Machine for Gold with 600 g Capacity, 0.01 g Accuracy, Gold Weighing Machine for Jewellery, Gold Weig...",appliances,All Appliances,https://m.media-amazon.com/images/I/617ERN5LLLL._AC_UL320_.jpg,https://www.amazon.in/EAGLE-Precision-Digital-Electronic-Compact/dp/B08FTHVCKH/ref=sr_1_2023?qid=1679135709&s=appliances&sr=1-2023,3.6,344,,"₹1,416",3/2/2023
2023,"Lifelong LLMG756 750 Watt Juicer Mixer Grinder, 5 Jars for Grinding, Mixing, and Juice at home , Juicer with Fruit Filter,...",appliances,All Appliances,https://m.media-amazon.com/images/I/61Wix6EBOYL._AC_UL320_.jpg,https://www.amazon.in/Lifelong-LLMG756-Grinder-Grinding-Warranty/dp/B0B782ZJ8K/ref=sr_1_2024?qid=1679135709&s=appliances&sr=1-2024,2.8,21,"₹2,599","₹6,500",3/3/2023
2024,Boss E111 125W Hand Blender (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/61HxhUXfh1L._AC_UL320_.jpg,https://www.amazon.in/E111-125-Watt-Portable-Blender-Blue-White/dp/B07NQFSSG4/ref=sr_1_2025?qid=1679135709&s=appliances&sr=1-2025,4.2,948,"₹1,249","₹1,595",3/4/2023
2025,"iBELL 1 kilogram Premium Stainless Steel Steam Pot, Thermal Rice Cooker, Induction Based Pot with Rubber Gasket",appliances,All Appliances,https://m.media-amazon.com/images/I/61MfCCJdwiL._AC_UL320_.jpg,https://www.amazon.in/Thermal-Cooker-Choodarapetty-Induction-Rubber/dp/B078RMVDFM/ref=sr_1_2026?qid=1679135709&s=appliances&sr=1-2026,4.1,432,"₹2,083","₹4,000",3/5/2023
2026,"Mayumi® Gls Experts Rocket Uno 750w Mixer Grinder With 1 Multipurpose Leak-proof Ss Jar, 1 Yr Warranty (Uno - 1 Jar)",appliances,All Appliances,https://m.media-amazon.com/images/I/71MH6zhl3fL._AC_UL320_.jpg,https://www.amazon.in/Mayumi%C2%AE-Experts-Multipurpose-Leak-proof-Warranty/dp/B0BNPTFBHS/ref=sr_1_2027?qid=1679135709&s=appliances&sr=1-2027,3.5,11,₹995,"₹2,999",3/6/2023
2027,"SAMEER Gati 600mm/24 High Speed Ceiling Fan, 2 Years Warranty (Brown)…",appliances,All Appliances,https://m.media-amazon.com/images/I/31nzfpGnO9L._AC_UL320_.jpg,https://www.amazon.in/Sameer-24-Gati-Speed-Ceiling/dp/B01GHRNMCW/ref=sr_1_2028?qid=1679135709&s=appliances&sr=1-2028,3.7,"1,189","₹1,019","₹1,500",3/7/2023
2028,Preethi Super Extractor MGA-510 1.5-Litre Leaf Jar (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/515F1z02qgL._AC_UL320_.jpg,https://www.amazon.in/Preethi-Super-Extractor-MGA-510-1-5-Litre/dp/B01C706P9A/ref=sr_1_2029?qid=1679135709&s=appliances&sr=1-2029,4,292,,"₹1,134",3/8/2023
2029,"GOTTIDO Vacuum Sealer, Food Saver Vacuum Sealer Machine, One Touch Automatic For Food Preservation With 10Pcs Sealer Bags,...",appliances,All Appliances,https://m.media-amazon.com/images/I/51ovlmryCSL._AC_UL320_.jpg,https://www.amazon.in/GOTTIDO-Vacuum-Sealer-Automatic-Preservation/dp/B0BLZGT3PV/ref=sr_1_2030?qid=1679135709&s=appliances&sr=1-2030,3.4,26,₹769,"₹1,399",3/9/2023
2030,Orient Electric Wendy 1200mm ceiling fan (Metallic Black-Gold),appliances,All Appliances,https://m.media-amazon.com/images/I/61-3FhcO9dL._AC_UL320_.jpg,https://www.amazon.in/Orient-Ceiling-Wendy-Metallic-Black/dp/B071FWXWRP/ref=sr_1_2031?qid=1679135709&s=appliances&sr=1-2031,3.9,"1,018","₹3,999","₹9,500",3/10/2023
